date,koma,sell_kwh,buy_kwh,volume_kwh,p_system,p_hokkaido,p_tohoku,p_kyushu,ts,fy
2016-04-06,26,6984000,2911000,1285000,5.89,6.36,5.89,5.89,2016-04-06 12:30:00,2016
2016-04-06,27,5946000,3112000,1476000,7.2,7.54,7.49,7.2,2016-04-06 13:00:00,2016
2016-04-06,28,6029000,3297500,1552500,7.02,7.57,6.72,7.1,2016-04-06 13:30:00,2016
2016-04-06,29,5737500,3321000,1548000,7.2,7.61,6.83,7.2,2016-04-06 14:00:00,2016
2016-04-06,30,5739500,3321000,1550500,7.2,7.65,6.83,7.2,2016-04-06 14:30:00,2016
2016-04-06,31,5389000,3293000,1508000,6.84,7.66,6.83,6.84,2016-04-06 15:00:00,2016
2016-04-06,32,5247500,3369000,1546500,7.12,7.71,6.83,7.12,2016-04-06 15:30:00,2016
2016-04-06,33,4698000,3441000,1483000,7.49,7.7,7.34,7.49,2016-04-06 16:00:00,2016
2016-04-06,34,4668500,3407000,1459500,7.27,14.26,7.27,7.27,2016-04-06 16:30:00,2016
2016-04-06,35,3883000,3153500,1279000,7.52,14.0,7.52,7.5,2016-04-06 17:00:00,2016
2016-04-06,36,3780000,3113500,1263500,7.52,8.32,7.52,7.5,2016-04-06 17:30:00,2016
2016-04-06,37,3478500,3084000,1141000,8.18,13.0,8.7,7.61,2016-04-06 18:00:00,2016
2016-04-06,38,3766000,3198000,1044500,8.25,10.79,8.71,7.61,2016-04-06 18:30:00,2016
2016-04-06,39,3950500,3122500,1365000,7.71,8.4,8.4,7.45,2016-04-06 19:00:00,2016
2016-04-06,40,3982000,2975500,1363000,7.5,8.31,8.31,7.45,2016-04-06 19:30:00,2016
2016-04-06,41,3860000,2918000,1404000,7.5,8.18,8.18,7.31,2016-04-06 20:00:00,2016
2016-04-06,42,3826500,2816000,1372000,7.31,8.18,8.18,6.91,2016-04-06 20:30:00,2016
2016-04-06,43,4290000,2519000,1202000,6.55,7.05,6.55,6.55,2016-04-06 21:00:00,2016
2016-04-06,44,4389500,2573000,1189500,6.55,7.05,6.54,6.54,2016-04-06 21:30:00,2016
2016-04-06,45,3807000,2427000,1096500,6.78,8.25,7.24,6.59,2016-04-06 22:00:00,2016
2016-04-06,46,3587500,2309000,999000,6.55,8.25,6.55,6.55,2016-04-06 22:30:00,2016
2016-04-06,47,4041500,2275000,951500,6.58,8.66,6.58,6.58,2016-04-06 23:00:00,2016
2016-04-06,48,3448000,2265500,822000,6.6,8.62,6.58,6.58,2016-04-06 23:30:00,2016
2016-04-07,1,3230000,2022000,901500,6.56,6.56,6.55,6.55,2016-04-07 00:00:00,2016
2016-04-07,2,3781500,2140500,875500,6.5,6.56,6.48,6.48,2016-04-07 00:30:00,2016
2016-04-07,3,3847000,2111500,879000,6.46,6.56,6.16,6.16,2016-04-07 01:00:00,2016
2016-04-07,4,3822500,2148500,856000,6.46,6.56,6.46,6.46,2016-04-07 01:30:00,2016
2016-04-07,5,3562000,2210500,853500,6.54,6.56,6.24,6.24,2016-04-07 02:00:00,2016
2016-04-07,6,3596500,2200500,863000,6.4,6.56,6.29,6.29,2016-04-07 02:30:00,2016
2016-04-07,7,3468000,2232500,870500,6.4,6.56,6.38,5.88,2016-04-07 03:00:00,2016
2016-04-07,8,3470500,2228000,874000,6.42,6.56,6.39,5.88,2016-04-07 03:30:00,2016
2016-04-07,9,3798000,2191500,873000,6.44,6.56,6.39,5.88,2016-04-07 04:00:00,2016
2016-04-07,10,3983500,2100000,857000,6.42,6.56,6.16,6.16,2016-04-07 04:30:00,2016
2016-04-07,11,3877000,2070500,847000,6.48,6.56,6.42,6.42,2016-04-07 05:00:00,2016
2016-04-07,12,3927000,2075000,853500,6.41,6.54,6.36,6.36,2016-04-07 05:30:00,2016
2016-04-07,13,3724000,2170000,905000,6.55,6.56,6.51,6.51,2016-04-07 06:00:00,2016
2016-04-07,14,3711500,2232500,955500,6.55,7.68,6.55,6.55,2016-04-07 06:30:00,2016
2016-04-07,15,3084000,2366500,1022000,6.58,7.67,6.58,6.58,2016-04-07 07:00:00,2016
2016-04-07,16,3092500,2514500,1050500,6.58,7.65,6.99,6.58,2016-04-07 07:30:00,2016
2016-04-07,17,2476500,2733500,1106000,7.49,7.49,7.49,7.49,2016-04-07 08:00:00,2016
2016-04-07,18,2410000,3085000,1107000,8.27,8.27,8.27,8.27,2016-04-07 08:30:00,2016
2016-04-07,19,2108000,3495500,1263000,9.28,9.69,9.69,8.62,2016-04-07 09:00:00,2016
2016-04-07,20,2013500,3525000,1318500,9.68,9.69,9.69,8.71,2016-04-07 09:30:00,2016
2016-04-07,21,2070000,3709500,1330500,9.58,9.69,9.69,8.33,2016-04-07 10:00:00,2016
2016-04-07,22,2076000,3756500,1358500,9.69,9.73,9.73,8.37,2016-04-07 10:30:00,2016
2016-04-07,23,2428000,3750000,1219500,9.88,9.88,9.88,9.88,2016-04-07 11:00:00,2016
2016-04-07,24,2319500,3530000,1126500,10.18,10.18,10.18,10.18,2016-04-07 11:30:00,2016
2016-04-07,25,2082500,3187500,1030500,8.33,8.68,8.68,8.25,2016-04-07 12:00:00,2016
2016-04-07,26,2170500,3237500,1025500,8.33,8.68,8.68,8.27,2016-04-07 12:30:00,2016
2016-04-07,27,2079000,3554000,1011500,10.89,15.0,10.85,10.85,2016-04-07 13:00:00,2016
2016-04-07,28,2142000,3766500,1051000,11.55,15.0,11.55,11.55,2016-04-07 13:30:00,2016
2016-04-07,29,2090500,3773000,1050500,11.89,15.0,11.62,11.62,2016-04-07 14:00:00,2016
2016-04-07,30,2097000,3807500,1034000,11.55,15.0,11.55,11.55,2016-04-07 14:30:00,2016
2016-04-07,31,2125000,3751000,1043000,10.77,15.0,10.77,10.77,2016-04-07 15:00:00,2016
2016-04-07,32,2098500,3725000,1012500,11.55,20.0,11.12,11.12,2016-04-07 15:30:00,2016
2016-04-07,33,1925500,3729500,1132000,10.08,20.0,9.93,9.93,2016-04-07 16:00:00,2016
2016-04-07,34,1965500,3635000,1129500,9.69,15.0,9.69,9.27,2016-04-07 16:30:00,2016
2016-04-07,35,2087500,3319500,1080000,9.39,14.0,9.69,8.34,2016-04-07 17:00:00,2016
2016-04-07,36,2057000,3173500,1041000,8.4,14.0,9.69,8.25,2016-04-07 17:30:00,2016
2016-04-07,37,2260500,3106000,1049500,9.28,13.0,9.69,7.83,2016-04-07 18:00:00,2016
2016-04-07,38,2259500,3023000,1023500,9.39,10.79,9.69,7.83,2016-04-07 18:30:00,2016
2016-04-07,39,2316500,2969000,1029000,8.25,10.79,8.53,7.83,2016-04-07 19:00:00,2016
2016-04-07,40,2345500,2918500,1046500,7.83,10.79,8.53,7.83,2016-04-07 19:30:00,2016
2016-04-07,41,2297500,2858000,1163500,7.5,7.5,7.5,7.5,2016-04-07 20:00:00,2016
2016-04-07,42,2328000,2765000,1232000,7.5,7.5,7.5,7.5,2016-04-07 20:30:00,2016
2016-04-07,43,3045500,2533500,1164500,6.81,6.81,6.81,6.81,2016-04-07 21:00:00,2016
2016-04-07,44,3290500,2577000,1136500,6.54,6.68,6.68,6.13,2016-04-07 21:30:00,2016
2016-04-07,45,3305500,2379000,1111500,6.62,8.66,6.99,6.62,2016-04-07 22:00:00,2016
2016-04-07,46,3197500,2249000,1001500,6.55,8.66,6.99,6.6,2016-04-07 22:30:00,2016
2016-04-07,47,3159500,2213000,974000,6.54,8.66,6.56,6.56,2016-04-07 23:00:00,2016
2016-04-07,48,2800000,2169500,914000,6.55,8.66,6.58,6.58,2016-04-07 23:30:00,2016
2016-04-08,1,2599000,2144000,820000,6.46,6.56,6.46,6.43,2016-04-08 00:00:00,2016
2016-04-08,2,3191000,2273500,914500,5.74,6.56,6.16,6.16,2016-04-08 00:30:00,2016
2016-04-08,3,3512000,2259500,932000,5.53,6.56,5.9,5.9,2016-04-08 01:00:00,2016
2016-04-08,4,3539500,2249000,936500,5.53,6.56,5.87,5.87,2016-04-08 01:30:00,2016
2016-04-08,5,3444000,2238000,946000,5.53,6.56,5.87,5.87,2016-04-08 02:00:00,2016
2016-04-08,6,3420000,2231500,949500,5.43,6.56,5.7,5.7,2016-04-08 02:30:00,2016
2016-04-08,7,3383000,2223500,960500,5.53,6.56,5.87,5.87,2016-04-08 03:00:00,2016
2016-04-08,8,3377500,2221000,965000,5.53,6.56,5.87,5.87,2016-04-08 03:30:00,2016
2016-04-08,9,3746000,2224000,969000,5.53,6.56,5.96,5.88,2016-04-08 04:00:00,2016
2016-04-08,10,3690500,2181500,954500,5.57,8.62,5.88,5.88,2016-04-08 04:30:00,2016
2016-04-08,11,3689500,2198000,929500,5.53,8.66,5.76,5.76,2016-04-08 05:00:00,2016
2016-04-08,12,3693000,2210500,913500,5.53,8.66,6.99,5.53,2016-04-08 05:30:00,2016
2016-04-08,13,3751500,2303500,933000,5.87,8.66,6.75,6.35,2016-04-08 06:00:00,2016
2016-04-08,14,3744000,2308000,946000,6.1,7.7,6.75,6.3,2016-04-08 06:30:00,2016
2016-04-08,15,3898500,2382000,1044000,6.46,7.65,6.75,6.5,2016-04-08 07:00:00,2016
2016-04-08,16,4114500,2491500,1153500,6.55,7.6,6.99,6.58,2016-04-08 07:30:00,2016
2016-04-08,17,4686000,2644000,1173000,6.58,7.02,7.02,7.02,2016-04-08 08:00:00,2016
2016-04-08,18,4730500,2888000,1307500,7.02,7.57,7.57,7.02,2016-04-08 08:30:00,2016
2016-04-08,19,4324500,3124000,1354500,7.02,8.68,8.68,7.02,2016-04-08 09:00:00,2016
2016-04-08,20,4417000,3208500,1399500,7.02,8.38,8.38,6.62,2016-04-08 09:30:00,2016
2016-04-08,21,4793000,3376000,1372500,7.02,7.59,7.59,6.62,2016-04-08 10:00:00,2016
2016-04-08,22,4978000,3406500,1437500,6.64,7.59,7.59,5.43,2016-04-08 10:30:00,2016
2016-04-08,23,5076500,3401500,1473500,7.02,7.63,7.63,5.29,2016-04-08 11:00:00,2016
2016-04-08,24,4540000,3225000,1418500,7.49,9.28,9.28,5.29,2016-04-08 11:30:00,2016
2016-04-08,25,5728500,2976000,1128500,5.29,6.78,6.78,4.8,2016-04-08 12:00:00,2016
2016-04-08,26,5845000,2956500,1158000,5.29,6.79,6.79,4.79,2016-04-08 12:30:00,2016
2016-04-08,27,4110000,3175000,1445500,7.15,8.8,8.8,5.29,2016-04-08 13:00:00,2016
2016-04-08,28,4663500,3391500,1526500,6.6,7.46,7.46,5.29,2016-04-08 13:30:00,2016
2016-04-08,29,4736500,3420000,1576000,6.9,7.65,7.65,5.29,2016-04-08 14:00:00,2016
2016-04-08,30,4809000,3423000,1572500,6.96,7.65,7.65,5.29,2016-04-08 14:30:00,2016
2016-04-08,31,4625500,3395000,1560000,7.02,7.67,7.67,5.29,2016-04-08 15:00:00,2016
2016-04-08,32,4385000,3459000,1591000,7.02,7.68,7.67,5.77,2016-04-08 15:30:00,2016
2016-04-08,33,4290000,3542500,1414000,7.02,13.0,9.69,6.62,2016-04-08 16:00:00,2016
2016-04-08,34,4059500,3496500,1370000,7.23,13.0,9.68,6.62,2016-04-08 16:30:00,2016
2016-04-08,35,3595000,3236000,1255500,7.52,13.0,9.69,6.62,2016-04-08 17:00:00,2016
2016-04-08,36,3368000,3193000,1235000,7.83,13.0,9.69,7.49,2016-04-08 17:30:00,2016
2016-04-08,37,3142500,3148000,1187000,7.83,12.0,9.69,7.67,2016-04-08 18:00:00,2016
2016-04-08,38,3498000,3118500,1178500,7.83,12.0,9.69,7.45,2016-04-08 18:30:00,2016
2016-04-08,39,3526000,3028500,1153000,7.71,10.79,9.66,7.45,2016-04-08 19:00:00,2016
2016-04-08,40,3539500,2957500,1134000,7.52,10.75,9.64,7.45,2016-04-08 19:30:00,2016
2016-04-08,41,3667500,2871500,1092500,7.5,9.69,9.69,7.45,2016-04-08 20:00:00,2016
2016-04-08,42,3645500,2762000,1149500,7.49,9.69,9.69,7.22,2016-04-08 20:30:00,2016
2016-04-08,43,3961500,2579500,1131500,7.43,9.64,9.64,6.84,2016-04-08 21:00:00,2016
2016-04-08,44,3850000,2591500,1144000,7.45,7.76,7.76,6.86,2016-04-08 21:30:00,2016
2016-04-08,45,3666000,2528500,1211500,6.58,8.66,6.99,6.2,2016-04-08 22:00:00,2016
2016-04-08,46,3500500,2410000,1155500,6.55,8.66,6.99,5.8,2016-04-08 22:30:00,2016
2016-04-08,47,3373000,2355500,1114000,6.49,8.66,6.99,5.76,2016-04-08 23:00:00,2016
2016-04-08,48,2908500,2204000,992000,6.58,8.62,6.99,6.55,2016-04-08 23:30:00,2016
2016-04-09,1,2597000,2062000,876500,6.44,8.0,6.99,6.23,2016-04-09 00:00:00,2016
2016-04-09,2,3396000,2221000,855500,6.4,7.71,6.68,6.23,2016-04-09 00:30:00,2016
2016-04-09,3,3732500,2199500,831000,6.23,6.75,6.75,6.23,2016-04-09 01:00:00,2016
2016-04-09,4,3746000,2185000,833000,6.23,8.0,6.75,6.23,2016-04-09 01:30:00,2016
2016-04-09,5,3584000,2171000,813500,6.31,6.75,6.31,6.31,2016-04-09 02:00:00,2016
2016-04-09,6,3568500,2163500,827000,6.16,6.56,5.93,5.93,2016-04-09 02:30:00,2016
2016-04-09,7,3628000,2207500,836500,6.31,6.56,6.31,6.31,2016-04-09 03:00:00,2016
2016-04-09,8,3568500,2154500,819000,5.93,6.56,5.93,5.93,2016-04-09 03:30:00,2016
2016-04-09,9,3651500,2155500,818500,5.93,8.0,5.93,5.93,2016-04-09 04:00:00,2016
2016-04-09,10,3655500,2156000,818500,5.93,8.0,5.93,5.93,2016-04-09 04:30:00,2016
2016-04-09,11,3750500,2166000,827500,6.19,6.64,6.03,6.03,2016-04-09 05:00:00,2016
2016-04-09,12,3730000,2172500,818500,6.19,6.69,6.19,6.19,2016-04-09 05:30:00,2016
2016-04-09,13,3925500,2171500,789500,6.19,7.68,6.75,6.19,2016-04-09 06:00:00,2016
2016-04-09,14,3989500,2171500,811000,6.19,7.67,6.75,6.11,2016-04-09 06:30:00,2016
2016-04-09,15,4243000,2171000,710000,5.77,8.66,6.81,5.22,2016-04-09 07:00:00,2016
2016-04-09,16,4395000,2201500,772000,5.47,8.66,6.81,5.1,2016-04-09 07:30:00,2016
2016-04-09,17,6042500,2288000,1000000,5.42,10.79,5.16,5.16,2016-04-09 08:00:00,2016
2016-04-09,18,6270000,2388000,913500,5.91,11.0,5.52,5.52,2016-04-09 08:30:00,2016
2016-04-09,19,6259500,2518000,1025000,5.93,9.62,6.16,5.77,2016-04-09 09:00:00,2016
2016-04-09,20,6468500,2544500,995000,5.77,9.62,6.24,5.29,2016-04-09 09:30:00,2016
2016-04-09,21,6598000,2722500,948500,5.42,6.8,6.16,4.65,2016-04-09 10:00:00,2016
2016-04-09,22,6642000,2745000,977000,5.42,6.79,5.9,4.65,2016-04-09 10:30:00,2016
2016-04-09,23,6469500,2743000,985500,5.42,6.79,6.38,4.65,2016-04-09 11:00:00,2016
2016-04-09,24,6015000,2565000,947500,5.29,6.79,5.51,4.65,2016-04-09 11:30:00,2016
2016-04-09,25,7007500,2495000,996000,4.65,6.78,5.42,4.65,2016-04-09 12:00:00,2016
2016-04-09,26,7317500,2491500,1023000,4.65,6.78,5.42,4.64,2016-04-09 12:30:00,2016
2016-04-09,27,6767500,2565500,954000,5.22,6.78,6.38,4.65,2016-04-09 13:00:00,2016
2016-04-09,28,7086500,2742500,902000,5.42,6.79,6.23,4.65,2016-04-09 13:30:00,2016
2016-04-09,29,6933500,2768500,927000,5.72,6.8,6.38,5.04,2016-04-09 14:00:00,2016
2016-04-09,30,6830500,2793000,910000,5.77,20.0,6.99,5.22,2016-04-09 14:30:00,2016
2016-04-09,31,6488000,2810000,1031000,5.93,20.0,6.99,5.67,2016-04-09 15:00:00,2016
2016-04-09,32,6036500,2842500,1059000,6.31,20.0,6.99,5.93,2016-04-09 15:30:00,2016
2016-04-09,33,5339500,2881500,1114000,6.31,9.62,6.99,6.19,2016-04-09 16:00:00,2016
2016-04-09,34,5290500,2889500,1115500,6.31,9.62,6.99,6.19,2016-04-09 16:30:00,2016
2016-04-09,35,4109500,2734500,1172500,6.38,9.62,7.71,6.19,2016-04-09 17:00:00,2016
2016-04-09,36,3992500,2740500,1156000,6.63,9.62,7.71,6.31,2016-04-09 17:30:00,2016
2016-04-09,37,3660500,2833000,1081500,7.52,9.62,9.43,7.46,2016-04-09 18:00:00,2016
2016-04-09,38,3919000,2977500,1056000,7.52,9.62,8.98,7.46,2016-04-09 18:30:00,2016
2016-04-09,39,3968500,3006000,1091000,7.52,9.62,8.95,7.46,2016-04-09 19:00:00,2016
2016-04-09,40,3921500,2883000,1103500,7.52,9.62,8.95,7.46,2016-04-09 19:30:00,2016
2016-04-09,41,3876500,2736000,1164500,7.25,9.62,8.95,6.13,2016-04-09 20:00:00,2016
2016-04-09,42,3983500,2603500,1118000,6.42,9.62,8.31,6.12,2016-04-09 20:30:00,2016
2016-04-09,43,4679500,2575500,1138000,6.13,9.62,6.21,6.12,2016-04-09 21:00:00,2016
2016-04-09,44,4619500,2402000,1109000,5.96,9.62,6.13,6.12,2016-04-09 21:30:00,2016
2016-04-09,45,4444000,2399500,991000,6.31,7.69,6.99,6.31,2016-04-09 22:00:00,2016
2016-04-09,46,4310500,2318500,987500,6.31,7.69,6.99,5.76,2016-04-09 22:30:00,2016
2016-04-09,47,3793000,2245000,808000,5.47,8.66,6.99,4.94,2016-04-09 23:00:00,2016
2016-04-09,48,3098500,2249500,858500,6.19,8.66,6.99,5.04,2016-04-09 23:30:00,2016
2016-04-10,1,1988500,2098500,708500,6.11,7.69,7.01,6.0,2016-04-10 00:00:00,2016
2016-04-10,2,2622000,2169000,691500,5.87,7.69,7.01,5.87,2016-04-10 00:30:00,2016
2016-04-10,3,2864500,2163000,683000,5.42,6.75,6.75,5.53,2016-04-10 01:00:00,2016
2016-04-10,4,3191000,2148500,642500,5.87,8.0,6.75,6.15,2016-04-10 01:30:00,2016
2016-04-10,5,3361000,2139500,737000,6.15,7.75,7.75,6.15,2016-04-10 02:00:00,2016
2016-04-10,6,3451000,2128500,712500,6.16,7.75,7.75,6.19,2016-04-10 02:30:00,2016
2016-04-10,7,3496500,2168500,698000,6.19,8.0,8.0,6.19,2016-04-10 03:00:00,2016
2016-04-10,8,3399500,2114000,691000,6.19,7.51,7.51,6.19,2016-04-10 03:30:00,2016
2016-04-10,9,3582500,2115500,690500,6.19,7.51,7.51,6.19,2016-04-10 04:00:00,2016
2016-04-10,10,3602000,2122000,684500,6.19,7.99,7.99,6.19,2016-04-10 04:30:00,2016
2016-04-10,11,3596500,2136000,586000,5.42,7.74,7.74,5.22,2016-04-10 05:00:00,2016
2016-04-10,12,3680000,2129500,597500,5.22,7.74,7.74,4.65,2016-04-10 05:30:00,2016
2016-04-10,13,3868000,2116500,618000,4.65,6.76,6.76,4.65,2016-04-10 06:00:00,2016
2016-04-10,14,4223500,2068500,693000,4.65,6.76,6.76,4.65,2016-04-10 06:30:00,2016
2016-04-10,15,4585000,2069000,687500,4.65,6.16,6.16,4.65,2016-04-10 07:00:00,2016
2016-04-10,16,4877000,2065500,733500,4.64,6.03,6.03,4.65,2016-04-10 07:30:00,2016
2016-04-10,17,7604500,2150500,786500,4.65,5.75,4.95,4.65,2016-04-10 08:00:00,2016
2016-04-10,18,7765000,2202500,850000,4.65,5.75,5.03,4.64,2016-04-10 08:30:00,2016
2016-04-10,19,7581000,2348000,763000,4.65,6.16,6.16,4.65,2016-04-10 09:00:00,2016
2016-04-10,20,7534500,2388000,780500,4.75,6.69,6.69,4.65,2016-04-10 09:30:00,2016
2016-04-10,21,7711000,2581500,867500,4.65,5.89,5.89,4.65,2016-04-10 10:00:00,2016
2016-04-10,22,7718000,2568000,859500,4.65,5.89,5.89,4.65,2016-04-10 10:30:00,2016
2016-04-10,23,7678500,2582000,877000,4.65,5.89,5.89,4.65,2016-04-10 11:00:00,2016
2016-04-10,24,7603000,2582000,830500,4.8,5.89,5.89,4.65,2016-04-10 11:30:00,2016
2016-04-10,25,7545500,2573000,813000,4.72,5.89,5.89,4.65,2016-04-10 12:00:00,2016
2016-04-10,26,7517500,2583500,795500,4.76,5.89,5.89,4.65,2016-04-10 12:30:00,2016
2016-04-10,27,7555000,2600000,716500,4.89,5.89,5.89,4.65,2016-04-10 13:00:00,2016
2016-04-10,28,7553500,2621000,702000,4.98,5.89,5.89,4.65,2016-04-10 13:30:00,2016
2016-04-10,29,7515500,2642000,767500,4.98,6.77,6.18,4.65,2016-04-10 14:00:00,2016
2016-04-10,30,7429000,2663500,745000,5.09,8.62,6.18,4.65,2016-04-10 14:30:00,2016
2016-04-10,31,7194500,2686500,755000,5.29,8.66,6.67,4.65,2016-04-10 15:00:00,2016
2016-04-10,32,7074500,2712000,766000,5.29,8.66,6.67,4.93,2016-04-10 15:30:00,2016
2016-04-10,33,6492500,2892000,904000,5.87,11.0,6.99,4.93,2016-04-10 16:00:00,2016
2016-04-10,34,6150000,2912000,922000,6.61,11.0,6.99,4.98,2016-04-10 16:30:00,2016
2016-04-10,35,4938000,2807500,836000,6.71,10.85,10.85,5.87,2016-04-10 17:00:00,2016
2016-04-10,36,4502000,2838500,782000,6.8,11.0,10.99,6.31,2016-04-10 17:30:00,2016
2016-04-10,37,4235500,2914500,740500,7.98,16.12,16.12,6.31,2016-04-10 18:00:00,2016
2016-04-10,38,4489000,2908000,744000,7.98,15.0,15.0,6.31,2016-04-10 18:30:00,2016
2016-04-10,39,4504500,2890000,757500,7.99,10.89,10.89,6.31,2016-04-10 19:00:00,2016
2016-04-10,40,4546500,2817500,853500,7.74,9.62,9.62,6.31,2016-04-10 19:30:00,2016
2016-04-10,41,4460500,2644500,795000,7.25,9.91,9.91,6.31,2016-04-10 20:00:00,2016
2016-04-10,42,4471500,2544500,844000,6.82,9.73,9.73,6.31,2016-04-10 20:30:00,2016
2016-04-10,43,4824000,2470000,908000,6.31,8.16,8.16,6.19,2016-04-10 21:00:00,2016
2016-04-10,44,4336500,2387000,889500,6.28,6.96,6.96,6.19,2016-04-10 21:30:00,2016
2016-04-10,45,4085000,2313500,888000,6.22,8.66,6.99,6.19,2016-04-10 22:00:00,2016
2016-04-10,46,3500000,2234000,907500,6.19,8.66,6.99,6.13,2016-04-10 22:30:00,2016
2016-04-10,47,3611000,2199500,803000,6.19,8.62,6.99,6.19,2016-04-10 23:00:00,2016
2016-04-10,48,2959500,2175500,740000,6.19,8.0,6.99,6.19,2016-04-10 23:30:00,2016
2016-04-11,1,4250500,2038000,696000,6.2,8.0,6.99,5.22,2016-04-11 00:00:00,2016
2016-04-11,2,5070500,2165000,832000,5.29,6.99,6.99,4.65,2016-04-11 00:30:00,2016
2016-04-11,3,5483000,2147000,826000,4.91,6.99,6.99,4.65,2016-04-11 01:00:00,2016
2016-04-11,4,5772000,2133500,817000,5.11,6.99,6.99,4.65,2016-04-11 01:30:00,2016
2016-04-11,5,5770000,2127500,811000,5.22,6.99,6.99,4.65,2016-04-11 02:00:00,2016
2016-04-11,6,5431000,2119000,810000,5.22,6.56,6.56,4.65,2016-04-11 02:30:00,2016
2016-04-11,7,5468500,2165000,884500,5.87,6.56,6.27,5.18,2016-04-11 03:00:00,2016
2016-04-11,8,5420000,2113500,844500,5.22,6.56,6.27,4.85,2016-04-11 03:30:00,2016
2016-04-11,9,5484000,2117500,825000,5.11,6.56,6.27,4.65,2016-04-11 04:00:00,2016
2016-04-11,10,5975500,2122000,815000,5.11,6.99,6.99,4.65,2016-04-11 04:30:00,2016
2016-04-11,11,5948500,2140000,811000,4.92,6.99,6.99,4.65,2016-04-11 05:00:00,2016
2016-04-11,12,5962000,2150500,794500,5.03,6.99,6.99,4.65,2016-04-11 05:30:00,2016
2016-04-11,13,5844000,2157500,781500,5.27,6.99,6.99,4.65,2016-04-11 06:00:00,2016
2016-04-11,14,5733000,2201000,790500,5.72,6.99,6.99,4.65,2016-04-11 06:30:00,2016
2016-04-11,15,5362000,2287000,958000,6.19,8.66,6.99,5.72,2016-04-11 07:00:00,2016
2016-04-11,16,5428000,2415500,987000,6.2,8.66,6.99,5.87,2016-04-11 07:30:00,2016
2016-04-11,17,5853500,2690500,1107000,6.31,9.65,9.65,6.31,2016-04-11 08:00:00,2016
2016-04-11,18,5840000,2934000,1063500,6.95,10.79,9.69,6.31,2016-04-11 08:30:00,2016
2016-04-11,19,5859500,3067000,1051000,7.02,11.86,11.86,6.31,2016-04-11 09:00:00,2016
2016-04-11,20,5885500,3120500,1112000,7.02,12.42,11.86,6.31,2016-04-11 09:30:00,2016
2016-04-11,21,6252000,3309000,1195000,6.7,11.79,10.14,5.29,2016-04-11 10:00:00,2016
2016-04-11,22,6383500,3326500,1215000,6.55,14.26,10.14,5.29,2016-04-11 10:30:00,2016
2016-04-11,23,6423500,3302500,1233000,6.62,14.26,10.2,5.29,2016-04-11 11:00:00,2016
2016-04-11,24,5909000,3098000,1231500,6.62,14.26,9.69,6.12,2016-04-11 11:30:00,2016
2016-04-11,25,7071000,2882500,1188500,5.27,10.79,9.65,4.64,2016-04-11 12:00:00,2016
2016-04-11,26,7086500,2878000,1185500,5.27,10.79,9.12,4.64,2016-04-11 12:30:00,2016
2016-04-11,27,5435500,3083500,1266500,6.6,14.26,9.69,6.12,2016-04-11 13:00:00,2016
2016-04-11,28,6018500,3303500,1347500,6.31,20.0,9.56,5.29,2016-04-11 13:30:00,2016
2016-04-11,29,5915500,3316500,1182500,6.42,20.0,10.18,5.29,2016-04-11 14:00:00,2016
2016-04-11,30,5895000,3335000,1183500,6.62,20.0,10.18,5.29,2016-04-11 14:30:00,2016
2016-04-11,31,5318000,3314000,1038500,7.02,20.0,12.12,5.29,2016-04-11 15:00:00,2016
2016-04-11,32,5112000,3394000,999000,7.02,20.0,12.12,6.62,2016-04-11 15:30:00,2016
2016-04-11,33,4838500,3450500,1075500,7.33,20.0,12.22,6.77,2016-04-11 16:00:00,2016
2016-04-11,34,4742000,3434000,1054000,7.44,20.0,12.22,7.02,2016-04-11 16:30:00,2016
2016-04-11,35,4001500,3206500,1164000,7.58,11.62,11.62,7.02,2016-04-11 17:00:00,2016
2016-04-11,36,3811500,3172500,1104000,8.0,11.0,10.39,7.02,2016-04-11 17:30:00,2016
2016-04-11,37,3462000,3135500,1019000,8.4,11.85,11.85,7.46,2016-04-11 18:00:00,2016
2016-04-11,38,3760500,3090000,1017000,8.37,11.0,10.12,7.46,2016-04-11 18:30:00,2016
2016-04-11,39,3803500,3011000,1045000,7.89,10.79,9.69,7.45,2016-04-11 19:00:00,2016
2016-04-11,40,3793500,2943000,1032500,7.58,10.79,9.69,7.44,2016-04-11 19:30:00,2016
2016-04-11,41,3920000,2890000,1168500,7.25,10.69,9.69,7.25,2016-04-11 20:00:00,2016
2016-04-11,42,3768500,2786500,1166500,7.25,9.69,9.69,7.22,2016-04-11 20:30:00,2016
2016-04-11,43,3886500,2637500,1225000,6.9,9.48,9.48,6.57,2016-04-11 21:00:00,2016
2016-04-11,44,4175000,2650000,1134000,6.44,9.48,9.48,6.92,2016-04-11 21:30:00,2016
2016-04-11,45,3942000,2576000,1161000,6.35,8.66,6.99,6.43,2016-04-11 22:00:00,2016
2016-04-11,46,3853000,2464000,1111000,6.31,8.66,6.99,6.31,2016-04-11 22:30:00,2016
2016-04-11,47,3823500,2426500,951500,6.31,8.0,6.99,6.31,2016-04-11 23:00:00,2016
2016-04-11,48,3083500,2389000,939000,6.31,8.0,6.99,6.31,2016-04-11 23:30:00,2016
2016-04-12,1,2776000,2195500,894500,6.23,6.99,6.99,5.77,2016-04-12 00:00:00,2016
2016-04-12,2,3594000,2318000,878500,6.15,6.99,6.99,5.29,2016-04-12 00:30:00,2016
